;1/1/00 0.00;2;3;4;5;6;7;8
;4/1/17 16.45;0,04;66,55;0,444;;;-84;
;4/1/17 17.00;0;66,55;0,444;;;-83;
;4/1/17 17.15;0;66,56;0,444;;;-82;
;4/1/17 17.30;0;66,56;0,444;;;-82;
;4/1/17 17.45;0;66,56;0,444;;;-81;
;4/1/17 18.00;0;66,56;0,444;;;-82;
;4/1/17 18.15;0;66,56;0,444;;;-82;
;4/1/17 18.30;0;66,56;0,444;;;-82;
;4/1/17 18.45;0;66,56;0,444;;;-81;
;4/1/17 19.00;0;66,56;0,444;;;-82;
;4/1/17 19.15;0;66,56;0,444;;;-82;
;4/1/17 19.30;0;66,56;0,444;;;-82;
;4/1/17 19.45;0;66,56;0,444;;;-82;
;4/1/17 20.00;0;66,56;0,444;;;-83;
;4/1/17 20.15;0;66,56;0,444;;;-82;
;4/1/17 20.30;0;66,56;0,444;;;-82;
;4/1/17 20.45;0;66,56;0,444;;;-82;
;4/1/17 21.00;0;66,56;0,444;;;-80;
;4/1/17 21.15;0;66,56;0,444;;;-80;
;4/1/17 21.30;0;66,56;0,444;;;-81;
;4/1/17 21.45;0;66,56;0,444;;;-81;
;4/1/17 22.00;0;66,56;0,444;;;-80;
;4/1/17 22.15;0;66,56;0,444;;;-80;
;4/1/17 22.30;0;66,56;0,444;;;-80;
;4/1/17 22.45;0;66,56;0,444;;;-80;
;4/1/17 23.00;0;66,56;0,444;;;-80;
;4/1/17 23.15;0;66,56;0,444;;;-80;
;4/1/17 23.30;0;66,56;0,444;;;-80;
;4/1/17 23.45;0;66,56;0,444;;;-80;
;5/1/17 0.00;0;66,56;0,444;;;-80;
;5/1/17 0.15;0;66,56;0,444;;;-80;
;5/1/17 0.30;0;66,56;0,444;;;-80;
;5/1/17 0.45;0;66,56;0,444;;;-80;
;5/1/17 1.00;0;66,56;0,444;;;-80;
;5/1/17 1.15;0;66,56;0,444;;;-81;
;5/1/17 1.30;0;66,56;0,444;;;-81;
;5/1/17 1.45;0;66,56;0,444;;;-80;
;5/1/17 2.00;0;66,56;0,444;;;-80;
;5/1/17 2.15;0;66,56;0,444;;;-80;
;5/1/17 2.30;0;66,56;0,444;;;-80;
;5/1/17 2.45;0;66,56;0,444;;;-80;
;5/1/17 3.00;0;66,56;0,444;;;-80;
;5/1/17 3.15;0;66,56;0,444;;;-81;
;5/1/17 3.30;0;66,56;0,444;;;-81;
;5/1/17 3.45;0;66,56;0,444;;;-81;
;5/1/17 4.00;0;66,56;0,444;;;-81;
;5/1/17 4.15;0;66,56;0,444;;;-81;
;5/1/17 4.30;0;66,56;0,444;;;-81;
;5/1/17 4.45;0;66,56;0,444;;;-81;
;5/1/17 5.00;0;66,56;0,444;;;-81;
;5/1/17 5.15;0;66,56;0,444;;;-81;
;5/1/17 5.30;0;66,56;0,444;;;-81;
;5/1/17 5.45;0;66,56;0,444;;;-81;
;5/1/17 6.00;0;66,56;0,444;;;-81;
;5/1/17 6.15;0;66,56;0,444;;;-81;
;5/1/17 6.30;0;66,56;0,444;;;-81;
;5/1/17 6.45;0;66,56;0,444;;;-81;
;5/1/17 7.00;0;66,56;0,444;;;-81;
;5/1/17 7.15;0;66,56;0,444;;;-81;
;5/1/17 7.30;0;66,56;0,444;;;-80;
;5/1/17 7.45;0;66,56;0,444;;;-80;
;5/1/17 8.00;0;66,56;0,444;;;-79;
;5/1/17 8.15;0;66,56;0,444;;;-80;
;5/1/17 8.30;0;66,56;0,444;;;-79;
;5/1/17 8.45;0;66,56;0,444;;;-79;
;5/1/17 9.00;0,03;66,56;0,444;;;-79;
;5/1/17 9.15;0,1;66,59;0,444;;;-80;
;5/1/17 9.30;0,14;66,62;0,444;;;-79;
;5/1/17 9.45;0,2;66,67;0,444;;;-80;
;5/1/17 10.00;0,26;66,74;0,444;;;-80;
;5/1/17 10.15;0,33;66,82;0,444;;;-81;
;5/1/17 10.30;0,5;66,95;0,444;;;-80;
;5/1/17 10.45;0,6;67,09;0,444;;;-81;
;5/1/17 11.00;1,03;67,35;0,444;;;-82;
;5/1/17 11.15;0,94;67,59;0,444;;;-82;
;5/1/17 11.30;0,88;67,81;0,444;;;-82;
;5/1/17 11.45;0,97;68,05;0,444;;;-81;
;5/1/17 12.00;0,65;68,21;0,444;;;-82;
;5/1/17 12.15;0,6;68,36;0,444;;;-82;
;5/1/17 12.30;0,6;68,51;0,444;;;-82;
;5/1/17 12.45;0,76;68,7;0,444;;;-82;
;5/1/17 13.00;0,57;68,84;0,444;;;-82;
;5/1/17 13.15;0,95;69,08;0,444;;;-83;
;5/1/17 13.30;0,79;69,28;0,444;;;-82;
;5/1/17 13.45;1,03;69,54;0,444;;;-81;
;5/1/17 14.00;0,63;69,7;0,444;;;-81;
;5/1/17 14.15;0,42;69,8;0,444;;;-81;
;5/1/17 14.30;0,82;70,01;0,444;;;-82;
;5/1/17 14.45;0,84;70,22;0,444;;;-83;
;5/1/17 15.00;0,72;70,4;0,444;;;-82;
;5/1/17 15.15;0,53;70,53;0,444;;;-82;
;5/1/17 15.30;0,78;70,72;0,444;;;-82;
;5/1/17 15.45;0,44;70,83;0,444;;;-82;
;5/1/17 16.00;0,24;70,89;0,444;;;-83;
;5/1/17 16.15;0,16;70,93;0,444;;;-82;
;5/1/17 16.30;0,1;70,96;0,444;;;-82;
;5/1/17 16.45;0,06;70,97;0,444;;;-82;
;5/1/17 17.00;0,01;70,98;0,444;;;-82;
;5/1/17 17.15;0;70,98;0,444;;;-82;
;5/1/17 17.30;0;70,98;0,444;;;-82;
;5/1/17 17.45;0;70,98;0,444;;;-82;
;5/1/17 18.00;0;70,98;0,444;;;-82;
;5/1/17 18.15;0;70,98;0,444;;;-82;
;5/1/17 18.30;0;70,98;0,444;;;-82;
;5/1/17 18.45;0;70,98;0,444;;;-82;
;5/1/17 19.00;0;70,98;0,444;;;-83;
;5/1/17 19.15;0;70,98;0,444;;;-89;
;5/1/17 19.30;0;70,98;0,444;;;-89;
;5/1/17 19.45;0;70,98;0,444;;;-89;
;5/1/17 20.00;0;70,98;0,444;;;-90;
;5/1/17 20.15;0;70,98;0,444;;;-90;
;5/1/17 20.30;0;70,98;0,444;;;-90;
;5/1/17 20.45;;;0,444;;;;*
;5/1/17 21.00;;;0,444;;;;*
;5/1/17 21.15;0;70,98;0,444;;;-89;
;5/1/17 21.30;;;0,444;;;;*
;5/1/17 21.45;0;70,98;0,444;;;-90;
;5/1/17 22.00;0;70,98;0,444;;;-89;
;5/1/17 22.15;0;70,98;0,444;;;-89;
;5/1/17 22.30;0;70,98;0,444;;;-90;
;5/1/17 22.45;0;70,98;0,444;;;-89;
;5/1/17 23.00;0;70,98;0,444;;;-88;
;5/1/17 23.15;0;70,98;0,444;;;-89;
;5/1/17 23.30;0;70,98;0,444;;;-90;
;5/1/17 23.45;0;70,98;0,444;;;-89;
;6/1/17 0.00;0;70,98;0,444;;;-89;
;6/1/17 0.15;0;70,98;0,444;;;-89;
;6/1/17 0.30;0;70,98;0,444;;;-88;
;6/1/17 0.45;0;70,98;0,444;;;-89;
;6/1/17 1.00;0;70,98;0,444;;;-88;
;6/1/17 1.15;0;70,98;0,444;;;-88;
;6/1/17 1.30;0;70,98;0,444;;;-88;
;6/1/17 1.45;0;70,98;0,444;;;-88;
;6/1/17 2.00;0;70,98;0,444;;;-88;
;6/1/17 2.15;0;70,98;0,444;;;-88;
;6/1/17 2.30;0;70,98;0,444;;;-88;
;6/1/17 2.45;0;70,98;0,444;;;-88;
;6/1/17 3.00;0;70,98;0,444;;;-87;
;6/1/17 3.15;0;70,98;0,444;;;-88;
;6/1/17 3.30;0;70,98;0,444;;;-88;
;6/1/17 3.45;0;70,98;0,444;;;-88;
;6/1/17 4.00;0;70,98;0,444;;;-89;
;6/1/17 4.15;0;70,98;0,444;;;-88;
;6/1/17 4.30;0;70,98;0,444;;;-88;
;6/1/17 4.45;0;70,98;0,444;;;-88;
;6/1/17 5.00;0;70,98;0,444;;;-87;
;6/1/17 5.15;0;70,98;0,444;;;-87;
;6/1/17 5.30;0;70,98;0,444;;;-87;
;6/1/17 5.45;0;70,98;0,444;;;-87;
;6/1/17 6.00;0;70,98;0,444;;;-87;
;6/1/17 6.15;0;70,98;0,444;;;-87;
;6/1/17 6.30;0;70,98;0,444;;;-87;
;6/1/17 6.45;0;70,98;0,444;;;-88;
;6/1/17 7.00;0;70,98;0,444;;;-88;
;6/1/17 7.15;0;70,98;0,444;;;-88;
;6/1/17 7.30;0;70,98;0,444;;;-88;
;6/1/17 7.45;0;70,98;0,444;;;-88;
;6/1/17 8.00;0;70,98;0,444;;;-88;
;6/1/17 8.15;0;70,98;0,444;;;-87;
;6/1/17 8.30;0;70,98;0,444;;;-87;
;6/1/17 8.45;0;70,98;0,444;;;-87;
;6/1/17 9.00;0;70,98;0,444;;;-85;
;6/1/17 9.15;0,36;71,07;0,444;;;-80;
;6/1/17 9.30;1,24;71,38;0,444;;;-82;
;6/1/17 9.45;1,55;71,76;0,444;;;-82;
;6/1/17 10.00;1,91;72,24;0,444;;;-84;
;6/1/17 10.15;2,23;72,8;0,444;;;-87;
;6/1/17 10.30;2,18;73,34;0,444;;;-87;
;6/1/17 10.45;2,76;74,03;0,444;;;-86;
;6/1/17 11.00;2,74;74,72;0,444;;;-87;
;6/1/17 11.15;2,84;75,43;0,444;;;-88;
;6/1/17 11.30;2,54;76,06;0,444;;;-89;
;6/1/17 11.45;2,93;76,79;0,444;;;-89;
;6/1/17 12.00;3,05;77,56;0,444;;;-89;
;6/1/17 12.15;3,22;78,36;0,444;;;-88;
;6/1/17 12.30;3,1;79,14;0,444;;;-88;
;6/1/17 12.45;3,09;79,91;0,444;;;-88;
;6/1/17 13.00;2,71;80,59;0,444;;;-87;
;6/1/17 13.15;3,26;81,4;0,444;;;-87;
;6/1/17 13.30;2,92;82,13;0,444;;;-86;
;6/1/17 13.45;2,83;82,84;0,444;;;-86;
;6/1/17 14.00;2,51;83,47;0,444;;;-85;
;6/1/17 14.15;2,76;84,16;0,444;;;-85;
;6/1/17 14.30;2,46;84,77;0,444;;;-84;
;6/1/17 14.45;2,16;85,31;0,444;;;-84;
;6/1/17 15.00;1,81;85,76;0,444;;;-84;
;6/1/17 15.15;1,56;86,16;0,444;;;-84;
;6/1/17 15.30;1,18;86,45;0,444;;;-84;
;6/1/17 15.45;0,82;86,66;0,444;;;-84;
;6/1/17 16.00;0,06;86,67;0,444;;;-83;
;6/1/17 16.15;0,04;86,68;0,444;;;-83;
;6/1/17 16.30;0,04;86,69;0,444;;;-84;
;6/1/17 16.45;0,01;86,69;0,444;;;-85;
;6/1/17 17.00;0;86,69;0,444;;;-84;
;6/1/17 17.15;0;86,69;0,444;;;-84;
;6/1/17 17.30;0;86,7;0,444;;;-85;
;6/1/17 17.45;0;86,7;0,444;;;-84;
;6/1/17 18.00;0;86,7;0,444;;;-83;
;6/1/17 18.15;0;86,7;0,444;;;-83;
;6/1/17 18.30;0;86,7;0,444;;;-83;
;6/1/17 18.45;0;86,7;0,444;;;-83;
;6/1/17 19.00;0;86,7;0,444;;;-89;
;6/1/17 19.15;0;86,7;0,444;;;-92;
;6/1/17 19.30;0;86,7;0,444;;;-90;
;6/1/17 19.45;0;86,7;0,444;;;-89;
;6/1/17 20.00;0;86,7;0,444;;;-88;
;6/1/17 20.15;0;86,7;0,444;;;-90;
;6/1/17 20.30;0;86,7;0,444;;;-89;
;6/1/17 20.45;0;86,7;0,444;;;-90;
;6/1/17 21.00;;;0,444;;;;*
;6/1/17 21.15;0;86,7;0,444;;;-91;
;6/1/17 21.30;0;86,7;0,444;;;-91;
;6/1/17 21.45;0;86,7;0,444;;;-91;
;6/1/17 22.00;0;86,7;0,444;;;-91;
;6/1/17 22.15;0;86,7;0,444;;;-90;
;6/1/17 22.30;0;86,7;0,444;;;-90;
;6/1/17 22.45;0;86,7;0,444;;;-92;
;6/1/17 23.00;;;0,444;;;;*
;6/1/17 23.15;;;0,444;;;;*
;6/1/17 23.30;0;86,7;0,444;;;-91;
;6/1/17 23.45;0;86,7;0,444;;;-90;
;7/1/17 0.00;0;86,7;0,444;;;-89;
;7/1/17 0.15;0;86,7;0,444;;;-89;
;7/1/17 0.30;0;86,7;0,444;;;-88;
;7/1/17 0.45;0;86,7;0,444;;;-88;
;7/1/17 1.00;0;86,7;0,444;;;-88;
;7/1/17 1.15;0;86,7;0,444;;;-89;
;7/1/17 1.30;0;86,7;0,444;;;-89;
;7/1/17 1.45;0;86,7;0,444;;;-90;
;7/1/17 2.00;0;86,7;0,444;;;-90;
;7/1/17 2.15;0;86,7;0,444;;;-89;
;7/1/17 2.30;0;86,7;0,444;;;-88;
;7/1/17 2.45;0;86,7;0,444;;;-87;
;7/1/17 3.00;0;86,7;0,444;;;-87;
;7/1/17 3.15;0;86,7;0,444;;;-87;
;7/1/17 3.30;0;86,7;0,444;;;-87;
;7/1/17 3.45;0;86,7;0,444;;;-86;
;7/1/17 4.00;0;86,7;0,444;;;-86;
;7/1/17 4.15;0;86,7;0,444;;;-86;
;7/1/17 4.30;0;86,7;0,444;;;-86;
;7/1/17 4.45;0;86,7;0,444;;;-86;
;7/1/17 5.00;0;86,7;0,444;;;-86;
;7/1/17 5.15;0;86,7;0,444;;;-86;
;7/1/17 5.30;0;86,7;0,444;;;-86;
;7/1/17 5.45;0;86,7;0,444;;;-86;
;7/1/17 6.00;0;86,7;0,444;;;-86;
;7/1/17 6.15;0;86,7;0,444;;;-86;
;7/1/17 6.30;0;86,7;0,444;;;-86;
;7/1/17 6.45;0;86,7;0,444;;;-86;
;7/1/17 7.00;0;86,7;0,444;;;-86;
;7/1/17 7.15;0;86,7;0,444;;;-86;
;7/1/17 7.30;0;86,7;0,444;;;-85;
;7/1/17 7.45;0;86,7;0,444;;;-85;
;7/1/17 8.00;0;86,7;0,444;;;-85;
;7/1/17 8.15;0;86,7;0,444;;;-85;
;7/1/17 8.30;0,01;86,7;0,444;;;-85;
;7/1/17 8.45;0,02;86,7;0,444;;;-84;
;7/1/17 9.00;0,05;86,71;0,444;;;-82;
;7/1/17 9.15;0,41;86,82;0,444;;;-79;
;7/1/17 9.30;1,17;87,11;0,444;;;-80;
;7/1/17 9.45;1,45;87,47;0,444;;;-81;
;7/1/17 10.00;1,8;87,92;0,444;;;-81;
;7/1/17 10.15;2,11;88,45;0,444;;;-82;
;7/1/17 10.30;2,3;89,03;0,444;;;-83;
;7/1/17 10.45;2,48;89,65;0,444;;;-84;
;7/1/17 11.00;2,63;90,3;0,444;;;-85;
;7/1/17 11.15;2,74;90,99;0,444;;;-85;
;7/1/17 11.30;2,83;91,7;0,444;;;-86;
;7/1/17 11.45;2,9;92,42;0,444;;;-86;
;7/1/17 12.00;2,95;93,16;0,444;;;-87;
;7/1/17 12.15;2,98;93,9;0,444;;;-87;
;7/1/17 12.30;2,95;94,64;0,444;;;-86;
;7/1/17 12.45;2,96;95,38;0,444;;;-86;
;7/1/17 13.00;2,94;96,12;0,444;;;-86;
;7/1/17 13.15;2,89;96,84;0,444;;;-85;
;7/1/17 13.30;2,82;97,54;0,444;;;-85;
;7/1/17 13.45;2,69;98,21;0,444;;;-85;
;7/1/17 14.00;2,68;98,88;0,444;;;-85;
;7/1/17 14.15;2,66;99,55;0,444;;;-86;
;7/1/17 14.30;2,16;100,09;0,444;;;-85;
;7/1/17 14.45;1,96;100,58;0,444;;;-85;
;7/1/17 15.00;1,5;100,95;0,444;;;-85;
;7/1/17 15.15;1,04;101,21;0,444;;;-85;
;7/1/17 15.30;0,68;101,38;0,444;;;-84;
;7/1/17 15.45;0,74;101,57;0,444;;;-85;
;7/1/17 16.00;0,33;101,65;0,444;;;-85;
;7/1/17 16.15;0,16;101,69;0,444;;;-84;
;7/1/17 16.30;0,07;101,71;0,444;;;-84;
;7/1/17 16.45;0,04;101,71;0,444;;;-84;
;7/1/17 17.00;0;101,71;0,444;;;-84;
;7/1/17 17.15;0;101,72;0,444;;;-84;
;7/1/17 17.30;0;101,72;0,444;;;-84;
;7/1/17 17.45;0;101,72;0,444;;;-84;
;7/1/17 18.00;0;101,72;0,444;;;-84;
;7/1/17 18.15;0;101,72;0,444;;;-84;
;7/1/17 18.30;0;101,72;0,444;;;-85;
;7/1/17 18.45;0;101,72;0,444;;;-84;
;7/1/17 19.00;0;101,72;0,444;;;-85;
;7/1/17 19.15;0;101,72;0,444;;;-86;
;7/1/17 19.30;0;101,72;0,444;;;-86;
;7/1/17 19.45;0;101,72;0,444;;;-86;
;7/1/17 20.00;0;101,72;0,444;;;-87;
;7/1/17 20.15;0;101,72;0,444;;;-87;
;7/1/17 20.30;0;101,72;0,444;;;-87;
;7/1/17 20.45;0;101,72;0,444;;;-87;
;7/1/17 21.00;0;101,72;0,444;;;-87;
;7/1/17 21.15;0;101,72;0,444;;;-87;
;7/1/17 21.30;0;101,72;0,444;;;-88;
;7/1/17 21.45;0;101,72;0,444;;;-88;
;7/1/17 22.00;0;101,72;0,444;;;-87;
;7/1/17 22.15;0;101,72;0,444;;;-85;
;7/1/17 22.30;0;101,72;0,444;;;-82;
;7/1/17 22.45;0;101,72;0,444;;;-82;
;7/1/17 23.00;0;101,72;0,444;;;-84;
;7/1/17 23.15;0;101,72;0,444;;;-84;
;7/1/17 23.30;0;101,72;0,444;;;-84;
;7/1/17 23.45;0;101,72;0,444;;;-87;
;8/1/17 0.00;0;101,72;0,444;;;-89;
;8/1/17 0.15;0;101,72;0,444;;;-90;
;8/1/17 0.30;0;101,72;0,444;;;-91;
;8/1/17 0.45;;;0,444;;;;*
;8/1/17 1.00;;;0,444;;;;*
;8/1/17 1.15;;;0,444;;;;*
;8/1/17 1.30;0;101,72;0,444;;;-94;
;8/1/17 1.45;0;101,72;0,444;;;-92;
;8/1/17 2.00;0;101,72;0,444;;;-93;
;8/1/17 2.15;0;101,72;0,444;;;-94;
;8/1/17 2.30;0;101,72;0,444;;;-91;
;8/1/17 2.45;0;101,72;0,444;;;-92;
;8/1/17 3.00;0;101,72;0,444;;;-92;
;8/1/17 3.15;0;101,72;0,444;;;-92;
;8/1/17 3.30;0;101,72;0,444;;;-91;
;8/1/17 3.45;0;101,72;0,444;;;-92;
;8/1/17 4.00;0;101,72;0,444;;;-92;
;8/1/17 4.15;0;101,72;0,444;;;-91;
;8/1/17 4.30;0;101,72;0,444;;;-92;
;8/1/17 4.45;;;0,444;;;;*
;8/1/17 5.00;;;0,444;;;;*
;8/1/17 5.15;;;0,444;;;;*
;8/1/17 5.30;;;0,444;;;;*
;8/1/17 5.45;;;0,444;;;;*
;8/1/17 6.00;;;0,444;;;;*
;8/1/17 6.15;;;0,444;;;;*
;8/1/17 6.30;;;0,444;;;;*
;8/1/17 6.45;;;0,444;;;;*
;8/1/17 7.00;;;0,444;;;;*
;8/1/17 7.15;;;0,444;;;;*
;8/1/17 7.30;;;0,444;;;;*
;8/1/17 7.45;;;0,444;;;;*
;8/1/17 8.00;;;0,444;;;;*
;8/1/17 8.15;;;0,444;;;;*
;8/1/17 8.30;;;0,444;;;;*
;8/1/17 8.45;0;101,72;0,444;*;;-77;
;8/1/17 9.00;0,05;101,73;0,444;;;-77;
;8/1/17 9.15;0,5;101,86;0,444;;;-77;
;8/1/17 9.30;1,25;102,17;0,444;;;-77;
;8/1/17 9.45;1,54;102,56;0,444;;;-78;
;8/1/17 10.00;1,84;103,02;0,444;;;-78;
;8/1/17 10.15;2,16;103,56;0,444;;;-80;
;8/1/17 10.30;2,33;104,14;0,444;;;-87;
;8/1/17 10.45;2,46;104,75;0,444;;;-91;
;8/1/17 11.00;2,58;105,4;0,444;;;-87;
;8/1/17 11.15;2,43;106,01;0,444;;;-90;
;8/1/17 11.30;3,04;106,77;0,444;;;-89;
;8/1/17 11.45;2,9;107,49;0,444;;;-86;
;8/1/17 12.00;2,95;108,23;0,444;;;-85;
;8/1/17 12.15;2,98;108,97;0,444;;;-85;
;8/1/17 12.30;2,98;109,72;0,444;;;-85;
;8/1/17 12.45;2,97;110,46;0,444;;;-84;
;8/1/17 13.00;2,94;111,2;0,444;;;-83;
;8/1/17 13.15;2,91;111,92;0,444;;;-83;
;8/1/17 13.30;2,85;112,64;0,444;;;-83;
;8/1/17 13.45;2,76;113,33;0,444;;;-83;
;8/1/17 14.00;2,64;113,98;0,444;;;-82;
;8/1/17 14.15;2,49;114,61;0,444;;;-82;
;8/1/17 14.30;2,33;115,19;0,444;;;-82;
;8/1/17 14.45;2,03;115,7;0,444;;;-81;
;8/1/17 15.00;1,75;116,13;0,444;;;-80;
;8/1/17 15.15;1,47;116,5;0,444;;;-81;
;8/1/17 15.30;1,14;116,79;0,444;;;-81;
;8/1/17 15.45;0,88;117,01;0,444;;;-81;
;8/1/17 16.00;0,14;117,04;0,444;;;-80;
;8/1/17 16.15;0,04;117,05;0,444;;;-80;
;8/1/17 16.30;0,03;117,06;0,444;;;-81;
;8/1/17 16.45;0,01;117,06;0,444;;;-81;
;8/1/17 17.00;0;117,06;0,444;;;-80;
;8/1/17 17.15;0;117,06;0,444;;;-80;
;8/1/17 17.30;0;117,06;0,444;;;-80;
;8/1/17 17.45;0;117,06;0,444;;;-80;
;8/1/17 18.00;0;117,06;0,444;;;-80;
;8/1/17 18.15;0;117,06;0,444;;;-81;
;8/1/17 18.30;0;117,06;0,444;;;-81;
;8/1/17 18.45;0;117,06;0,444;;;-81;
;8/1/17 19.00;0;117,06;0,444;;;-81;
;8/1/17 19.15;0;117,06;0,444;;;-81;
;8/1/17 19.30;0;117,06;0,444;;;-81;
;8/1/17 19.45;0;117,06;0,444;;;-80;
;8/1/17 20.00;0;117,06;0,444;;;-80;
;8/1/17 20.15;0;117,06;0,444;;;-81;
;8/1/17 20.30;0;117,06;0,444;;;-81;
;8/1/17 20.45;0;117,06;0,444;;;-80;
;8/1/17 21.00;0;117,06;0,444;;;-80;
;8/1/17 21.15;0;117,06;0,444;;;-80;
;8/1/17 21.30;0;117,06;0,444;;;-80;
;8/1/17 21.45;0;117,06;0,444;;;-80;
;8/1/17 22.00;0;117,06;0,444;;;-80;
;8/1/17 22.15;0;117,06;0,444;;;-79;
;8/1/17 22.30;0;117,06;0,444;;;-79;
;8/1/17 22.45;0;117,06;0,444;;;-79;
;8/1/17 23.00;0;117,06;0,444;;;-79;
;8/1/17 23.15;0;117,06;0,444;;;-80;
;8/1/17 23.30;0;117,06;0,444;;;-80;
;8/1/17 23.45;0;117,06;0,444;;;-80;
;9/1/17 0.00;0;117,06;0,444;;;-81;
;9/1/17 0.15;0;117,06;0,444;;;-81;
;9/1/17 0.30;0;117,06;0,444;;;-81;
;9/1/17 0.45;0;117,06;0,444;;;-81;
;;;;;;;;
ready...;;;;;;;;
